
Nucleus Distance from Position to Cell Membrane
 ==================== 
Nucleus Distance from Position to Cell Membrane,Unit,Category,Time,Default Labels,CellID,ID,
3.67613,um,Nucleus,1,TVC,0,100000000,
2.66708,um,Nucleus,1,TVC,1,100000001,
2.61624,um,Nucleus,1,TVC,2,100000002,
3.44363,um,Nucleus,1,TVC,3,100000003,
4.65436,um,Nucleus,1,ATM,4,100000004,
4.74949,um,Nucleus,1,ATM,5,100000005,
