
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.463764,,Cell,1,TVC,0,
0.376632,,Cell,1,TVC,1,
0.422246,,Cell,1,TVC,2,
0.40899,,Cell,1,TVC,3,
0.339812,,Cell,1,ATM,4,
0.336175,,Cell,1,ATM,5,
