
Nucleus Distance from Nucleus Membrane to Cell Membrane
 ==================== 
Nucleus Distance from Nucleus Membrane to Cell Membrane,Unit,Category,Time,Default Labels,CellID,ID,
0.283958,um,Nucleus,1,TVC,1,100000000,
1.24511,um,Nucleus,1,TVC,2,100000001,
1.74836,um,Nucleus,1,TVC,3,100000002,
0.283923,um,Nucleus,1,TVC,4,100000003,
1.89583,um,Nucleus,1,TVC,5,100000004,
0.846863,um,Nucleus,1,TVC,6,100000005,
0.908028,um,Nucleus,1,ATM,0,100000006,
