
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
55.9341,um,Surface,1,ATMgroup,0,
13.4293,um,Surface,1,TVCgroup,3,
