
Nucleus Relative To Cell Position
 ==================== 
Nucleus Relative To Cell Position X,Nucleus Relative To Cell Position Y,Nucleus Relative To Cell Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
-1.52344,-1.13281,0.943031,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,0,100000000,
-1.07812,-2.5,0.160469,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,1,100000001,
-1.23047,-1.04688,-1.51646,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,2,100000002,
-0.90625,-1.21094,-2.00829,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,3,100000003,
0,-0.375,-1.17599,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,4,100000004,
-0.09375,-1.17188,-0.713921,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,5,100000005,
-2.04688,-1.46094,-0.897705,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,6,100000006,
