
Nucleus Distance from Origin
 ==================== 
Nucleus Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
99722,um,Nucleus,Nucleus Distance from Origin,1,ATM,0,100000000,
99756.6,um,Nucleus,Nucleus Distance from Origin,1,ATM,1,100000001,
99721.5,um,Nucleus,Nucleus Distance from Origin,1,TVC,4,100000004,
99720.8,um,Nucleus,Nucleus Distance from Origin,1,TVC,5,100000005,
99714.8,um,Nucleus,Nucleus Distance from Origin,1,TVC,6,100000006,
99714.1,um,Nucleus,Nucleus Distance from Origin,1,TVC,8,100000008,
