
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
37671.6,58936.7,125.143,um,Cell,Cell Center of Homogeneous Mass,1,ATM,0,
37667.8,58904.9,131.14,um,Cell,Cell Center of Homogeneous Mass,1,ATM,1,
37647.1,58979.3,143.935,um,Cell,Cell Center of Homogeneous Mass,1,TVC,2,
37651.5,58974.9,151.185,um,Cell,Cell Center of Homogeneous Mass,1,TVC,3,
37643.3,58982.3,150.969,um,Cell,Cell Center of Homogeneous Mass,1,TVC,4,
37647.9,58985.3,156.729,um,Cell,Cell Center of Homogeneous Mass,1,TVC,5,
