
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.742734,0.669572,0.00434733,um,Surface,Ellipsoid Axis C,1,ATM,6,
-0.898332,0.202006,-0.390121,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
