
Cell Nucleus to Cytoplasm Volume Ratio
 ==================== 
Cell Nucleus to Cytoplasm Volume Ratio,Unit,Category,Time,Default Labels,ID,
0.0637987,,Cell,1,TVC,1,
0.0576335,,Cell,1,TVC,2,
0.0701837,,Cell,1,TVC,3,
0.0546061,,Cell,1,TVC,4,
0.0772488,,Cell,1,ATM,5,
0.0805975,,Cell,1,ATM,6,
