
Nucleus Volume
 ==================== 
Nucleus Volume,Unit,Category,Time,Default Labels,CellID,ID,
176.832,um^3,Nucleus,1,TVC,1,100000000,
125.739,um^3,Nucleus,1,TVC,2,100000001,
221.977,um^3,Nucleus,1,TVC,3,100000003,
228.338,um^3,Nucleus,1,TVC,4,100000004,
406.58,um^3,Nucleus,1,ATM,5,100000005,
274.446,um^3,Nucleus,1,ATM,6,100000006,
342.937,um^3,Nucleus,1,ATM,7,100000007,
268.979,um^3,Nucleus,1,ATM,8,100000008,
