
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.325202,,Cell,1,TVC,1,
0.59223,,Cell,1,TVC,2,
0.449137,,Cell,1,TVC,3,
0.401013,,Cell,1,TVC,4,
0.420538,,Cell,1,ATM,5,
0.369493,,Cell,1,ATM,6,
0.381697,,Cell,1,ATM,7,
0.378899,,Cell,1,ATM,8,
