
Nucleus Center of Image Mass Ch=1 Img=1
 ==================== 
Nucleus Center of Image Mass X,Nucleus Center of Image Mass Y,Nucleus Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,CellID,ID,
33782.7,37723,-8.05751,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,ATM,9,100000009,
33796.9,37736.8,-6.54045,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,ATM,10,100000010,
33777.7,37657.2,-33.439,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,2,100000002,
33783.6,37649.7,-29.1085,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,3,100000003,
33778.8,37668.2,-29.2346,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,4,100000004,
33785.3,37659.8,-24.521,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,7,100000007,
