
Nucleus Area
 ==================== 
Nucleus Area,Unit,Category,Time,Default Labels,CellID,ID,
182.512,um^2,Nucleus,1,TVC,0,100000000,
128.945,um^2,Nucleus,1,TVC,1,100000001,
210.253,um^2,Nucleus,1,TVC,2,100000002,
144.921,um^2,Nucleus,1,TVC,3,100000003,
493.625,um^2,Nucleus,1,ATM,4,100000004,
444.858,um^2,Nucleus,1,ATM,5,100000005,
