
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
44679.6,52419.1,-11.5995,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,0,
44696.9,52376.8,-54.7494,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,2,
