
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
44681.3,52418.8,-11.6228,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
44698.9,52376.7,-54.0952,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
