
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.61628,-0.417739,0.667603,um,Surface,Ellipsoid Axis B,1,ATMgroup,0,
0.04734,-0.347362,-0.936535,um,Surface,Ellipsoid Axis B,1,TVCgroup,2,
