
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.218812,,Cell,1,ATM,3,
0.254151,,Cell,1,ATM,4,
0.585034,,Cell,1,TVC,5,
0.361597,,Cell,1,TVC,6,
0.298991,,Cell,1,TVC,8,
0.375726,,Cell,1,TVC,9,
