
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
70.3957,33.5536,-10.5077,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,4,
115.1,102.128,27.6487,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
