
Cell BoundingBoxOO Length
 ==================== 
Cell BoundingBoxOO Length A,Cell BoundingBoxOO Length B,Cell BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
17.1427,21.6986,47.5896,um,Cell,Cell BoundingBoxOO Length,1,ATM,7,
15.0505,23.8266,43.0802,um,Cell,Cell BoundingBoxOO Length,1,ATM,8,
10.8965,16.661,18.0848,um,Cell,Cell BoundingBoxOO Length,1,TVC,0,
12.9713,15.6383,17.1611,um,Cell,Cell BoundingBoxOO Length,1,TVC,2,
17.0622,21.0326,25.2126,um,Cell,Cell BoundingBoxOO Length,1,TVC,3,
15.4062,23.3717,24.7316,um,Cell,Cell BoundingBoxOO Length,1,TVC,4,
