
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
1209.19,um^2,Cell,1,TVC,2,
1302.3,um^2,Cell,1,TVC,3,
1970.76,um^2,Cell,1,TVC,6,
2272.06,um^2,Cell,1,TVC,7,
4980.63,um^2,Cell,1,ATM,8,
4875.58,um^2,Cell,1,ATM,9,
