
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
2.75181,um,Nucleus,1,TVC,2,100000002,
2.10306,um,Nucleus,1,TVC,3,100000003,
3.31702,um,Nucleus,1,TVC,6,100000006,
2.92996,um,Nucleus,1,TVC,7,100000007,
4.30692,um,Nucleus,1,ATM,8,100000008,
3.85339,um,Nucleus,1,ATM,9,100000009,
