
Nucleus Distance from Origin
 ==================== 
Nucleus Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
72641.3,um,Nucleus,Nucleus Distance from Origin,1,ATM,0,100000000,
72651.7,um,Nucleus,Nucleus Distance from Origin,1,ATM,1,100000001,
72637.3,um,Nucleus,Nucleus Distance from Origin,1,ATM,3,100000003,
72657.9,um,Nucleus,Nucleus Distance from Origin,1,ATM,4,100000004,
72703.5,um,Nucleus,Nucleus Distance from Origin,1,TVC,2,100000002,
72703.8,um,Nucleus,Nucleus Distance from Origin,1,TVC,5,100000005,
