
Cell Center of Image Mass Ch=1 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
32541.6,64946.6,22.3466,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,0,
32553.6,64948.7,25.2603,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,1,
32514.9,64949.4,29.2756,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,3,
32569,64952,34.3053,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,4,
32567.3,65002.4,27.2611,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,2,
32562.8,65004.8,35.9842,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,5,
