
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
12.7243,um,Surface,1,TVCgroup,0,
14.8631,um,Surface,1,ATMgroup,4,
