
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
35392.6,62726.9,-50.6233,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
35434.8,62663.2,-16.6081,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
