
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.0540576,0.245496,-0.967889,um,Surface,Ellipsoid Axis A,1,ATMgroup,0,
0.446954,0.375597,0.811886,um,Surface,Ellipsoid Axis A,1,TVCgroup,1,
