
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
46238.9,47767.9,94.2463,um,Surface,Center of Homogeneous Mass,1,ATMgroup,2,
46199.7,47806.9,81.2496,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
