
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
46238.9,47767.9,94.2463,um,Surface,Position,1,ATMgroup,2,
46199.7,47806.9,81.2496,um,Surface,Position,1,TVCgroup,0,
