
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.67814,-0.11213,0.726329,um,Surface,Ellipsoid Axis B,1,ATMgroup,2,
-0.163869,-0.483081,0.860105,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
