
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
1109.96,um^2,Cell,1,TVC,0,
1810.34,um^2,Cell,1,TVC,1,
1200.6,um^2,Cell,1,TVC,2,
1859.5,um^2,Cell,1,TVC,4,
5124.21,um^2,Cell,1,ATM,6,
4597.55,um^2,Cell,1,ATM,8,
