
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
35685.1,62180.5,47.6821,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
35658.3,62117.9,71.0054,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
