
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
35685.3,62180.4,47.8439,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
35658.5,62117.7,71.2137,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,2,
