
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
10.6287,um,Surface,1,ATMgroup,0,
16.3536,um,Surface,1,TVCgroup,1,
