
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.526847,0.808903,0.260976,um,Surface,Ellipsoid Axis A,1,ATMgroup,4,
-0.749005,-0.00408894,0.662552,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
