
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
17.2188,31.8828,93.8516,um,Surface,BoundingBoxOO Length,1,ATMgroup,4,
15.3047,32.4063,37.6367,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
