
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
35389,62705.5,-63.3288,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,4,
35419.2,62640.4,-22.4243,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
