
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.385417,,Cell,1,TVC,0,
0.438585,,Cell,1,ATM,1,
0.526596,,Cell,1,ATM,2,
0.548558,,Cell,1,TVC,3,
