
Nucleus Center of Image Mass Ch=1 Img=1
 ==================== 
Nucleus Center of Image Mass X,Nucleus Center of Image Mass Y,Nucleus Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,CellID,ID,
36231.5,90356.5,4.90419,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,ATM,0,100000002,
36263,90392.7,-0.643903,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,1,100000000,
36273.4,90415.2,-0.587009,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,2,100000001,
36262.9,90408.7,4.44069,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,3,100000003,
36267.3,90401.4,-0.539426,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,4,100000004,
36252.9,90394.9,7.86424,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,5,100000005,
36268.6,90416,6.06833,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,6,100000006,
