
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
7.68835,um,Cell,1,ATM,0,
6.75048,um,Cell,1,TVC,1,
9.86424,um,Cell,1,ATM,2,
7.12229,um,Cell,1,TVC,3,
8.66455,um,Cell,1,TVC,4,
6.33575,um,Cell,1,TVC,5,
