
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
7.62177,um,Cell,Image 1,1,ATM,0,
7.19834,um,Cell,Image 1,1,TVC,1,
11.8561,um,Cell,Image 1,1,ATM,2,
13.9732,um,Cell,Image 1,1,TVC,3,
6.83594,um,Cell,Image 1,1,TVC,4,
13.1264,um,Cell,Image 1,1,TVC,5,
