
Cell Center of Image Mass Ch=2 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
39428.4,48489.3,72.9816,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,4,
39403.2,48482.3,76.2848,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,5,
39342,48455.1,45.4882,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,0,
39332.6,48463.3,46.9575,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,1,
39351.4,48454.7,47.1629,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,2,
39346.7,48468.6,49.8537,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,3,
