
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
79.3945,67.6836,38.1089,um,Surface,BoundingBoxAA Length,1,ATMgroup,4,
31.2969,47.2031,16.9373,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
