
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.117206,-0.155966,-0.980784,um,Surface,Ellipsoid Axis B,1,ATMgroup,4,
0.817405,0.538085,-0.205704,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
