
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.521359,-0.681179,-0.513984,um,Surface,Ellipsoid Axis A,1,ATMgroup,4,
0.511439,0.403854,0.758507,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
