
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.380675,,Cell,1,TVC,0,
0.370775,,Cell,1,TVC,1,
0.295493,,Cell,1,TVC,2,
0.403588,,Cell,1,TVC,3,
0.290019,,Cell,1,TVC,4,
0.461698,,Cell,1,TVC,5,
0.502108,,Cell,1,ATM,6,
