
Nucleus Distance from Origin
 ==================== 
Nucleus Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
62787.8,um,Nucleus,Nucleus Distance from Origin,1,ATM,0,100000000,
62811,um,Nucleus,Nucleus Distance from Origin,1,ATM,1,100000001,
62791,um,Nucleus,Nucleus Distance from Origin,1,ATM,2,100000002,
62739,um,Nucleus,Nucleus Distance from Origin,1,TVC,7,100000007,
62740.7,um,Nucleus,Nucleus Distance from Origin,1,TVC,10,100000010,
