
Nucleus Position
 ==================== 
Nucleus Position X,Nucleus Position Y,Nucleus Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
45081.7,43702.9,15.2923,um,Nucleus,Nucleus Position,1,ATM,0,100000000,
45098.8,43718.7,23.1912,um,Nucleus,Nucleus Position,1,ATM,1,100000001,
45086,43703.2,23.4674,um,Nucleus,Nucleus Position,1,ATM,2,100000002,
45060.8,43654.4,33.9042,um,Nucleus,Nucleus Position,1,TVC,7,100000007,
45072.6,43644.6,35.8802,um,Nucleus,Nucleus Position,1,TVC,10,100000010,
