
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
27.5567,um,Surface,1,ATMgroup,0,
16.0171,um,Surface,1,TVCgroup,2,
