
Nucleus BoundingBoxOO Length
 ==================== 
Nucleus BoundingBoxOO Length A,Nucleus BoundingBoxOO Length B,Nucleus BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,CellID,ID,
5.27742,6.09292,9.60733,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,0,100000000,
7.20561,8.17547,10.4615,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,1,100000001,
5.37595,8.2845,9.96086,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,2,100000002,
5.26046,6.24368,9.97514,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,3,100000003,
7.57845,10.1749,14.5553,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,4,100000004,
5.1532,6.38972,10.0549,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,5,100000005,
4.96551,8.33783,9.73556,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,6,100000006,
