
Nucleus Volume
 ==================== 
Nucleus Volume,Unit,Category,Time,Default Labels,CellID,ID,
180.293,um^3,Nucleus,1,TVC,0,100000000,
304.268,um^3,Nucleus,1,TVC,1,100000001,
230.529,um^3,Nucleus,1,TVC,2,100000002,
189.605,um^3,Nucleus,1,TVC,3,100000003,
614.653,um^3,Nucleus,1,TVC,4,100000004,
183.145,um^3,Nucleus,1,TVC,5,100000005,
214.173,um^3,Nucleus,1,TVC,6,100000006,
