
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
12.2796,um,Cell,Image 1,1,TVC,0,
12.703,um,Cell,Image 1,1,TVC,1,
13.1265,um,Cell,Image 1,1,TVC,2,
13.5499,um,Cell,Image 1,1,TVC,3,
17.3608,um,Cell,Image 1,1,TVC,4,
22.0186,um,Cell,Image 1,1,TVC,5,
19.9014,um,Cell,Image 1,1,TVC,6,
