
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
37156.2,58781.7,28.4389,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,0,
37193.7,58721.3,20.6591,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,2,
