
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
11.9453,um,Surface,1,ATMgroup,0,
13.0173,um,Surface,1,TVCgroup,2,
