
Nucleus Sphericity
 ==================== 
Nucleus Sphericity,Unit,Category,Time,Default Labels,CellID,ID,
0.658664,,Nucleus,1,ATM,0,100000000,
0.625349,,Nucleus,1,ATM,1,100000001,
0.613132,,Nucleus,1,TVC,2,100000002,
0.642219,,Nucleus,1,TVC,3,100000003,
0.658867,,Nucleus,1,TVC,4,100000004,
0.645469,,Nucleus,1,TVC,5,100000005,
