
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
25.6912,um,Surface,1,ATMgroup,0,
17.1391,um,Surface,1,TVCgroup,2,
