
Nucleus Center of Image Mass Ch=1 Img=1
 ==================== 
Nucleus Center of Image Mass X,Nucleus Center of Image Mass Y,Nucleus Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,CellID,ID,
32898.8,71686.8,75.3305,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,ATM,2,100000002,
32909.3,71678.5,81.9825,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,ATM,3,100000003,
32977.8,71716.6,49.5934,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,0,100000000,
32966.7,71719.8,49.262,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,1,100000001,
