
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
10.698,um,Cell,1,ATM,0,
9.99295,um,Cell,1,ATM,1,
8.49605,um,Cell,1,TVC,2,
8.71211,um,Cell,1,TVC,3,
6.69025,um,Cell,1,TVC,4,
7.30584,um,Cell,1,TVC,5,
