
Cell Distance to Image Border XY Img=1
 ==================== 
Cell Distance to Image Border XY,Unit,Category,Image,Time,Default Labels,ID,
39.5273,um,Cell,Image 1,1,ATM,0,
13.082,um,Cell,Image 1,1,ATM,1,
21.3281,um,Cell,Image 1,1,TVC,2,
15.9258,um,Cell,Image 1,1,TVC,3,
28.1523,um,Cell,Image 1,1,TVC,4,
16.4922,um,Cell,Image 1,1,TVC,5,
