
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
37168.9,44433.6,75.7606,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,0,
37100.5,44378.5,63.0626,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,2,
