
Nucleus Sphericity
 ==================== 
Nucleus Sphericity,Unit,Category,Time,Default Labels,CellID,ID,
0.628384,,Nucleus,1,TVC,1,100000000,
0.606531,,Nucleus,1,TVC,2,100000001,
0.604773,,Nucleus,1,TVC,3,100000002,
0.612359,,Nucleus,1,TVC,4,100000003,
0.648022,,Nucleus,1,ATM,5,100000004,
0.626273,,Nucleus,1,ATM,6,100000005,
