
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
44110.8,63919,-26.6671,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
44054.8,63912.5,12.7823,um,Surface,Center of Homogeneous Mass,1,TVCgroup,1,
