
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
44111.6,63919.9,-28.2285,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,0,
44055.7,63911.7,11.7545,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,1,
