
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
46172.5,48629.2,132.966,um,Cell,Cell Center of Homogeneous Mass,1,ATM,1,
46139.7,48591,112.461,um,Cell,Cell Center of Homogeneous Mass,1,ATM,9,
46211.4,48677.2,94.5753,um,Cell,Cell Center of Homogeneous Mass,1,TVC,5,
46188.9,48678.7,95.7265,um,Cell,Cell Center of Homogeneous Mass,1,TVC,6,
46199,48670.8,99.9627,um,Cell,Cell Center of Homogeneous Mass,1,TVC,7,
46217.5,48673.3,104.244,um,Cell,Cell Center of Homogeneous Mass,1,TVC,8,
