
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
43.1543,61.7677,199.066,um,Surface,Center of Homogeneous Mass,1,ATMgroup,3,
110.354,70.5079,177.224,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
